Wafer,Session,Die,Device,TestSite,DieCol,DieRow,Band,DesignWavelength_nm,PortLabel,Length_um,PeakIL_dB,PeakIL_at_1310_dB,IL_drop_vs_REF_dB,dIL_dV_dB_per_V,I_at_-1V_pA,I_at_-2V_pA
D07,20190715_190855,"(-1,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-1,C,1550.0,IN_1/OUT_1,500.0,-9.028573513031093,-9.028573513031093,-0.6325575002690087,-0.03975183211209483,-73.56343000000001,-24.79073
D07,20190715_190855,"(-1,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-1,C,1550.0,IN_2/OUT_2,1500.0,-10.73970172279742,-10.73970172279742,-2.343685710035336,-0.1552213921256269,-63.034890000000004,-10.60008
D07,20190715_190855,"(-1,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-1,C,1550.0,IN_3/OUT_3,2500.0,-12.604078236192656,-12.604078236192656,-4.208062223430572,-0.25023612558348834,-37.48333,9.915913
D07,20190715_190855,"(-3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-1,C,1550.0,IN_1/OUT_1,500.0,-9.982964547125848,-9.982964547125848,-0.512727320078552,-0.051585021439997734,-77.47524,-27.82865
D07,20190715_190855,"(-3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-1,C,1550.0,IN_2/OUT_2,1500.0,-11.505061543506107,-11.505061543506107,-2.0348243164588116,-0.14827089187960618,-53.33859,-3.151002
D07,20190715_190855,"(-3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-1,C,1550.0,IN_3/OUT_3,2500.0,-13.167618294556958,-13.167618294556958,-3.697381067509662,-0.2689486436846786,11.24726,50.31404
D07,20190715_190855,"(3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,3,-1,C,1550.0,IN_1/OUT_1,500.0,-10.851876291735337,-10.851876291735337,12.227789267975872,-0.027953146881993466,-99.82236,-47.47082
D07,20190715_190855,"(3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,3,-1,C,1550.0,IN_2/OUT_2,1500.0,-12.953218698501646,-12.953218698501646,10.126446861209564,-0.1672057120301686,-68.9025,-13.13856
D07,20190715_190855,"(3,-1)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,3,-1,C,1550.0,IN_3/OUT_3,2500.0,-14.806421311347176,-14.806421311347176,8.273244248364033,-0.3064035251991696,4.464537,43.532439999999994
D07,20190715_190855,"(-3,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-3,C,1550.0,IN_1/OUT_1,500.0,-9.058329498066675,-9.058329498066675,-0.7265839168732136,-0.03980844365764988,-103.3182,-46.13924
D07,20190715_190855,"(-3,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-3,C,1550.0,IN_2/OUT_2,1500.0,-11.102374076843239,-11.102374076843239,-2.7706284956497775,-0.17817373245228915,-76.89268,-21.33669
D07,20190715_190855,"(-3,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,-3,C,1550.0,IN_3/OUT_3,2500.0,-13.283162620041557,-13.283162620041557,-4.951417038848096,-0.29194042965687816,1.010496,40.74495
D07,20190715_190855,"(0,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,-3,C,1550.0,IN_1/OUT_1,500.0,-10.129309936003251,-10.129309936003251,-0.6302310839381953,-0.06449624580475766,-83.13484,-35.52739
D07,20190715_190855,"(0,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,-3,C,1550.0,IN_2/OUT_2,1500.0,-11.776287174224878,-11.776287174224878,-2.2772083221598223,-0.16597228120320212,-65.19883999999999,-14.178949999999999
D07,20190715_190855,"(0,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,-3,C,1550.0,IN_3/OUT_3,2500.0,-13.490381015820406,-13.490381015820406,-3.99130216375535,-0.2600081869762467,3.465774,46.40319
D07,20190715_190855,"(2,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,-3,C,1550.0,IN_1/OUT_1,500.0,-10.904967441115234,-10.904967441115234,-0.7940399318901328,-0.08971710398987581,-107.105,-50.75838
D07,20190715_190855,"(2,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,-3,C,1550.0,IN_2/OUT_2,1500.0,-12.919491275664296,-12.919491275664296,-2.8085637664391943,-0.15344844040946468,-79.18136,-25.45656
D07,20190715_190855,"(2,-3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,-3,C,1550.0,IN_3/OUT_3,2500.0,-14.850793110426864,-14.850793110426864,-4.739865601201762,-0.29859809620209193,-2.609988,43.44921
D07,20190715_190855,"(-1,-4)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-4,C,1550.0,IN_1/OUT_1,500.0,-10.676717013120685,-10.676717013120685,-0.8327004668941935,-0.055284149497078584,-114.679,-56.83425
D07,20190715_190855,"(-1,-4)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-4,C,1550.0,IN_2/OUT_2,1500.0,-12.583736088811229,-12.583736088811229,-2.739719542584737,-0.14214264200127355,-84.38323,-29.742929999999998
D07,20190715_190855,"(-1,-4)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,-4,C,1550.0,IN_3/OUT_3,2500.0,-14.78473510949508,-14.78473510949508,-4.940718563268588,-0.2700657031032775,-5.5230440000000005,35.91881
D07,20190715_190855,"(-4,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-4,0,C,1550.0,IN_1/OUT_1,500.0,-10.54641358236242,-10.54641358236242,-0.7233617416023872,-0.03539551483373841,-99.61437,-44.516200000000005
D07,20190715_190855,"(-4,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-4,0,C,1550.0,IN_2/OUT_2,1500.0,-12.431841091443149,-12.431841091443149,-2.608789250683115,-0.14686665941873844,-72.35663,-19.67211
D07,20190715_190855,"(-4,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-4,0,C,1550.0,IN_3/OUT_3,2500.0,-14.397651866990573,-14.397651866990573,-4.57460002623054,-0.2931224446388224,2.8415529999999998,45.27984
D07,20190715_190855,"(0,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,0,C,1550.0,IN_1/OUT_1,500.0,-9.302327495150962,-9.302327495150962,-0.6573307115429312,-0.04438959492311246,-78.30755,-29.243530000000003
D07,20190715_190855,"(0,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,0,C,1550.0,IN_2/OUT_2,1500.0,-11.080133983067087,-11.080133983067087,-2.4351371994590565,-0.15860418110049535,-71.56585,-20.50442
D07,20190715_190855,"(0,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,0,C,1550.0,IN_3/OUT_3,2500.0,-13.097956190717973,-13.097956190717973,-4.452959407109942,-0.27254724360867766,-65.24052,-8.977108999999999
D07,20190715_190855,"(2,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,0,C,1550.0,IN_1/OUT_1,500.0,-9.337447484334431,-9.337447484334431,0.780262798731199,-0.08797668391205467,-85.63174000000001,-36.06841
D07,20190715_190855,"(2,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,0,C,1550.0,IN_2/OUT_2,1500.0,-11.270434943997143,-11.270434943997143,-1.1527246609315132,-0.18734837648945898,-66.98832,-17.508129999999998
D07,20190715_190855,"(2,0)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,0,C,1550.0,IN_3/OUT_3,2500.0,-12.926975166096497,-12.926975166096497,-2.809264883030867,-0.2918364821658388,-60.413079999999994,-6.688256
D07,20190715_190855,"(-1,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,2,C,1550.0,IN_1/OUT_1,500.0,-10.387984237670606,-10.387984237670606,-0.8648512713740555,-0.06720807387680443,-51.25786,-10.10069
D07,20190715_190855,"(-1,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,2,C,1550.0,IN_2/OUT_2,1500.0,-11.83503995915896,-11.83503995915896,-2.3119069928624096,-0.17046921010667823,-50.7168,-1.528023
D07,20190715_190855,"(-1,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-1,2,C,1550.0,IN_3/OUT_3,2500.0,-13.443311466259432,-13.443311466259432,-3.9201784999628817,-0.2664651410751303,-3.483921,39.58003
D07,20190715_190855,"(-3,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,2,C,1550.0,IN_1/OUT_1,500.0,-11.165002242378275,-11.165002242378275,-0.9358543854924743,-0.07488844598906431,-94.28758,-40.60438
D07,20190715_190855,"(-3,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,2,C,1550.0,IN_2/OUT_2,1500.0,-12.75020644244023,-12.75020644244023,-2.52105858555443,-0.16931662894708643,-64.86588,-10.22554
D07,20190715_190855,"(-3,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,-3,2,C,1550.0,IN_3/OUT_3,2500.0,-14.608307948057751,-14.608307948057751,-4.379160091171951,-0.25492506227937706,2.425408,45.98711
D07,20190715_190855,"(2,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,2,C,1550.0,IN_1/OUT_1,500.0,-9.477356248743423,-9.477356248743423,-0.7029656084846234,-0.06363047021446065,-76.64287,-31.823610000000002
D07,20190715_190855,"(2,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,2,C,1550.0,IN_2/OUT_2,1500.0,-11.281183778569957,-11.281183778569957,-2.506793138311158,-0.1495034940688033,-52.5895,-3.109379
D07,20190715_190855,"(2,2)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,2,2,C,1550.0,IN_3/OUT_3,2500.0,-13.269148826599137,-13.269148826599137,-4.494758186340338,-0.32043842890611407,15.407720000000001,53.05991
D07,20190715_190855,"(0,3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,3,C,1550.0,IN_1/OUT_1,500.0,-10.640685823228624,-10.640685823228624,-0.7587588969952215,-0.05661688365864565,-86.17269,-37.23358
D07,20190715_190855,"(0,3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,3,C,1550.0,IN_2/OUT_2,1500.0,-12.16349856058754,-12.16349856058754,-2.281571634354137,-0.17164927534427335,-60.787600000000005,-10.183910000000001
D07,20190715_190855,"(0,3)",PCM_PSLCTE_P1N1,PCM_PSLCTE_P1N1,0,3,C,1550.0,IN_3/OUT_3,2500.0,-14.13829231262207,-14.13829231262207,-4.2563653863886675,-0.27534578057882453,5.463292,44.0733
